SRforSCF_03.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
82909, 213, 239, 2
82910, 320, 265, 2
82911, 394, 265, 2
82912, 392, 270, 2
82913, 397, 248, 2
82914, 471, 186, 2
82915, 545, 122, 2
82916, 495, 88, 2
82917, 155, 62, 2
82918, 57, 12, 2
82919, 0, 0, 2
82920, 0, 0, 2
82921, 0, 0, 2
82922, 0, 0, 2
82923, 0, 0, 2
82924, 0, 0, 2
83001, 0, 0, 2
83002, 0, 0, 2
83003, 0, 0, 2
83004, 0, 0, 2
83005, 2, 5, 2
83006, 45, 41, 2
83007, 43, 88, 2
83008, 38, 141, 2
83009, 41, 186, 2
83010, 76, 260, 2
83011, 108, 301, 2
83012, 182, 315, 2
83013, 299, 277, 2
83014, 296, 237, 2
83015, 423, 155, 2
83016, 452, 96, 2
83017, 287, 60, 2
83018, 36, 10, 2
83019, 0, 0, 2
83020, 0, 0, 2
83021, 0, 0, 2
83022, 0, 0, 2
83023, 0, 0, 2
83024, 0, 0, 2
83101, 0, 0, 2
83102, 0, 0, 2
83103, 0, 0, 2
83104, 0, 0, 2
83105, 2, 5, 2
83106, 103, 45, 2
83107, 296, 105, 2
83108, 545, 112, 2
83109, 564, 146, 2
83110, 392, 241, 2
83111, 263, 303, 2
83112, 165, 313, 2
83113, 96, 277, 2
83114, 48, 210, 2
83115, 155, 191, 2
83116, 428, 98, 2
83117, 291, 57, 2
83118, 36, 10, 2
83119, 0, 0, 2
83120, 0, 0, 2
83121, 0, 0, 2
83122, 0, 0, 2
83123, 0, 0, 2
83124, 0, 0, 2
90101, 0, 0, 2
90102, 0, 0, 2
90103, 0, 0, 2
90104, 0, 0, 2
90105, 2, 5, 2
90106, 88, 45, 2
90107, 399, 93, 2
90108, 492, 127, 2
90109, 554, 148, 2
90110, 593, 160, 2
90111, 600, 172, 2
90112, 602, 172, 2
90113, 643, 141, 2
90114, 655, 115, 2
90115, 581, 110, 2
90116, 373, 108, 2
90117, 186, 60, 2
90118, 10, 7, 2
90119, 0, 0, 2
90120, 0, 0, 2
90121, 0, 0, 2
90122, 0, 0, 2
90123, 0, 0, 2
90124, 0, 0, 2
90201, 0, 0, 2
90202, 0, 0, 2
90203, 0, 0, 2
90204, 0, 0, 2
90205, 2, 2, 2
90206, 136, 45, 2
90207, 105, 105, 2
90208, 100, 167, 2
90209, 382, 203, 2
90210, 533, 186, 2
90211, 554, 194, 2
90212, 511, 215, 2
90213, 394, 244, 2
90214, 349, 220, 2
90215, 313, 174, 2
90216, 375, 105, 2
90217, 84, 53, 2
90218, 22, 10, 2
90219, 0, 0, 2
90220, 0, 0, 2
90221, 0, 0, 2
90222, 0, 0, 2
90223, 0, 0, 2
90224, 0, 0, 2
90301, 0, 0, 2
90302, 0, 0, 2
90303, 0, 0, 2
90304, 0, 0, 2
90305, 0, 0, 2
90306, 0, 12, 2
90307, 5, 45, 2
90308, 7, 72, 2
90309, 14, 115, 2
90310, 31, 203, 2
90311, 280, 294, 2
90312, 205, 308, 2
90313, 370, 251, 2
90314, 420, 198, 2
90315, 361, 162, 2
90316, 112, 115, 2
90317, 103, 53, 2
90318, 22, 10, 2
90319, 0, 0, 2
90320, 0, 0, 2
90321, 0, 0, 2
90322, 0, 0, 2
90323, 0, 0, 2
90324, 0, 0, 2
90401, 0, 0, 2
90402, 0, 0, 2
90403, 0, 0, 2
90404, 0, 0, 2
90405, 2, 2, 2
90406, 26, 31, 2
90407, 33, 79, 2
90408, 19, 110, 2
90409, 12, 105, 2
90410, 17, 98, 2
90411, 19, 122, 2
90412, 0, 143, 2
90413, 7, 103, 2
90414, 5, 112, 2
90415, 24, 127, 2
90416, 38, 93, 2
90417, 43, 43, 2
90418, 2, 5, 2
90419, 0, 0, 2
90420, 0, 0, 2
90421, 0, 0, 2
90422, 0, 0, 2
90423, 0, 0, 2
90424, 0, 0, 2
90501, 0, 0, 2
90502, 0, 0, 2
90503, 0, 0, 2
90504, 0, 0, 2
90505, 0, 0, 2
90506, 2, 17, 2
90507, 10, 55, 2
90508, 14, 105, 2
90509, 33, 174, 2
90510, 67, 248, 2
90511, 246, 299, 2
90512, 368, 268, 2
90513, 229, 282, 2
90514, 88, 225, 2
90515, 148, 182, 2
90516, 55, 98, 2
90517, 26, 36, 2
90518, 2, 2, 2
90519, 0, 0, 2
90520, 0, 0, 2
90521, 0, 0, 2
90522, 0, 0, 2
90523, 0, 0, 2
90524, 0, 0, 2
90601, 0, 0, 2
90602, 0, 0, 2
90603, 0, 0, 2
90604, 0, 0, 2
90605, 0, 0, 2
90606, 2, 12, 2
90607, 10, 55, 2
90608, 19, 112, 2
90609, 36, 172, 2
90610, 110, 268, 2
90611, 418, 248, 2
90612, 124, 299, 2
90613, 105, 272, 2
90614, 38, 184, 2
90615, 167, 179, 2
90616, 246, 112, 2
90617, 60, 43, 2
90618, 2, 5, 2
90619, 0, 0, 2
90620, 0, 0, 2
90621, 0, 0, 2
90622, 0, 0, 2
90623, 0, 0, 2
90624, 0, 0, 2
90701, 0, 0, 2
90702, 0, 0, 2
90703, 0, 0, 2
90704, 0, 0, 2
90705, 0, 0, 2
90706, 0, 5, 2
90707, 0, 29, 2
90708, 0, 53, 2
90709, 0, 65, 2
90710, 17, 67, 2
90711, 0, 69, 2
90712, 7, 88, 2
90713, 24, 179, 2
90714, 62, 203, 2
90715, 229, 177, 2
90716, 363, 98, 2
90717, 251, 48, 2
90718, 2, 2, 2
90719, 0, 0, 2
90720, 0, 0, 2
90721, 0, 0, 2
90722, 0, 0, 2
90723, 0, 0, 2
90724, 0, 0, 2
90801, 0, 0, 2
90802, 0, 0, 2
90803, 0, 0, 2
90804, 0, 0, 2
90805, 0, 0, 2
90806, 12, 22, 2
90807, 22, 69, 2
90808, 19, 115, 2
90809, 14, 146, 2
90810, 12, 110, 2
90811, 0, 79, 2
90812, 0, 79, 2
90813, 12, 67, 2
90814, 2, 84, 2
90815, 10, 88, 2
90816, 17, 65, 2
90817, 10, 24, 2
90818, 0, 2, 2
90819, 0, 0, 2
90820, 0, 0, 2
90821, 0, 0, 2
90822, 0, 0, 2
90823, 0, 0, 2
90824, 0, 0, 2
90901, 0, 0, 2
90902, 0, 0, 2
90903, 0, 0, 2
90904, 0, 0, 2
90905, 0, 0, 2
90906, 19, 26, 2
90907, 50, 86, 2
90908, 100, 160, 2
90909, 67, 203, 2
90910, 98, 260, 2
90911, 205, 299, 2
90912, 146, 299, 2
90913, 41, 225, 2
90914, 36, 182, 2
90915, 320, 160, 2
90916, 160, 110, 2
90917, 208, 45, 2
90918, 0, 2, 2
90919, 0, 0, 2
90920, 0, 0, 2
90921, 0, 0, 2
90922, 0, 0, 2
90923, 0, 0, 2
90924, 0, 0, 2
91001, 0, 0, 2
91002, 0, 0, 2
91003, 0, 0, 2
91004, 0, 0, 2
91005, 0, 2, 2
91006, 198, 41, 2
91007, 244, 100, 2
91008, 313, 155, 2
91009, 323, 210, 2
91010, 463, 205, 2
91011, 652, 143, 2
91012, 418, 244, 2
91013, 332, 251, 2
91014, 213, 229, 2
91015, 41, 134, 2
91016, 29, 76, 2
91017, 84, 41, 2
91018, 2, 5, 2
91019, 0, 0, 2
91020, 0, 0, 2
91021, 0, 0, 2
91022, 0, 0, 2
91023, 0, 0, 2
91024, 0, 0, 2
91101, 0, 0, 2
91102, 0, 0, 2
91103, 0, 0, 2
91104, 0, 0, 2
91105, 0, 0, 2
91106, 33, 29, 2
91107, 38, 76, 2
91108, 12, 88, 2
91109, 0, 74, 2
91110, 5, 88, 2
91111, 0, 105, 2
91112, 12, 81, 2
91113, 2, 65, 2
91114, 2, 36, 2
91115, 0, 24, 2
91116, 2, 14, 2
91117, 0, 0, 2
91118, 0, 0, 2
91119, 0, 0, 2
91120, 0, 0, 2
91121, 0, 0, 2
91122, 0, 0, 2
91123, 0, 0, 2
91124, 0, 0, 2
91201, 0, 0, 2
91202, 0, 0, 2
91203, 0, 0, 2
91204, 0, 0, 2
91205, 0, 0, 2
91206, 2, 12, 2
91207, 14, 60, 2
91208, 45, 134, 2
91209, 117, 217, 2
91210, 41, 213, 2
91211, 41, 225, 2
91212, 45, 244, 2
91213, 50, 220, 2
91214, 36, 177, 2
91215, 19, 108, 2
91216, 10, 53, 2
91217, 2, 14, 2
91218, 0, 0, 2
91219, 0, 0, 2
91220, 0, 0, 2
91221, 0, 0, 2
91222, 0, 0, 2
91223, 0, 0, 2
91224, 0, 0, 2
91301, 0, 0, 2
91302, 0, 0, 2
91303, 0, 0, 2
91304, 0, 0, 2
91305, 0, 0, 2
91306, 0, 7, 2
91307, 2, 31, 2
91308, 12, 91, 2
91309, 33, 167, 2
91310, 45, 220, 2
91311, 50, 248, 2
91312, 177, 294, 2
91313, 43, 213, 2
91314, 41, 174, 2
91315, 60, 143, 2
91316, 41, 79, 2
91317, 14, 22, 2
91318, 0, 0, 2
91319, 0, 0, 2
91320, 0, 0, 2
91321, 0, 0, 2
91322, 0, 0, 2
91323, 0, 0, 2
91324, 0, 0, 2
91401, 0, 0, 2
91402, 0, 0, 2
91403, 0, 0, 2
91404, 0, 0, 2
91405, 0, 0, 2
91406, 0, 5, 2
91407, 0, 22, 2
91408, 5, 31, 2
91409, 0, 45, 2
91410, 0, 84, 2
91411, 14, 105, 2
91412, 17, 108, 2
91413, 2, 103, 2
91414, 5, 74, 2
91415, 2, 53, 2
91416, 0, 22, 2
91417, 0, 2, 2
91418, 0, 0, 2
91419, 0, 0, 2
91420, 0, 0, 2
91421, 0, 0, 2
91422, 0, 0, 2
91423, 0, 0, 2
91424, 0, 0, 2
91501, 0, 0, 2
91502, 0, 0, 2
91503, 0, 0, 2
91504, 0, 0, 2
91505, 0, 0, 2
91506, 81, 33, 2
91507, 454, 74, 2
91508, 229, 160, 2
91509, 191, 220, 2
91510, 62, 232, 2
91511, 38, 217, 2
91512, 239, 284, 2
91513, 626, 139, 2
91514, 588, 127, 2
91515, 628, 81, 2
91516, 593, 55, 2
91517, 239, 36, 2
91518, 0, 2, 2
91519, 0, 0, 2
91520, 0, 0, 2
91521, 0, 0, 2
91522, 0, 0, 2
91523, 0, 0, 2
91524, 0, 0, 2
91601, 0, 0, 2
91602, 0, 0, 2
91603, 0, 0, 2
91604, 0, 0, 2
91605, 0, 0, 2
91606, 29, 24, 2
91607, 41, 76, 2
91608, 182, 160, 2
91609, 332, 201, 2
91610, 373, 232, 2
91611, 425, 234, 2
91612, 215, 287, 2
91613, 117, 258, 2
91614, 43, 179, 2
91615, 296, 153, 2
91616, 151, 96, 2
91617, 105, 33, 2
91618, 0, 0, 2
91619, 0, 0, 2
91620, 0, 0, 2
91621, 0, 0, 2
91622, 0, 0, 2
91623, 0, 0, 2
91624, 0, 0, 2
91701, 0, 0, 2
91702, 0, 0, 2
91703, 0, 0, 2
91704, 0, 0, 2
91705, 0, 0, 2
91706, 167, 33, 2
91707, 311, 88, 2
91708, 420, 129, 2
91709, 461, 165, 2
91710, 380, 227, 2
91711, 325, 265, 2
91712, 196, 287, 2
91713, 134, 258, 2
91714, 270, 210, 2
91715, 194, 160, 2
91716, 165, 96, 2
91717, 91, 31, 2
91718, 0, 0, 2
91719, 0, 0, 2
91720, 0, 0, 2
91721, 0, 0, 2
91722, 0, 0, 2
91723, 0, 0, 2
91724, 0, 0, 2
91801, 0, 0, 2
91802, 0, 0, 2
91803, 0, 0, 2
91804, 0, 0, 2
91805, 0, 0, 2
91806, 29, 24, 2
91807, 65, 84, 2
91808, 55, 134, 2
91809, 96, 205, 2
91810, 72, 232, 2
91811, 60, 244, 2
91812, 31, 217, 2
91813, 29, 174, 2
91814, 22, 136, 2
91815, 17, 100, 2
91816, 14, 50, 2
91817, 10, 17, 2
91818, 0, 0, 2
91819, 0, 0, 2
91820, 0, 0, 2
91821, 0, 0, 2
91822, 0, 0, 2
91823, 0, 0, 2
91824, 0, 0, 2
91901, 0, 0, 2
91902, 0, 0, 2
91903, 0, 0, 2
91904, 0, 0, 2
91905, 0, 0, 2
91906, 0, 5, 2
91907, 2, 24, 2
91908, 0, 36, 2
91909, 10, 26, 2
91910, 0, 41, 2
91911, 0, 60, 2
91912, 0, 62, 2
91913, 0, 50, 2
91914, 0, 41, 2
91915, 5, 26, 2
91916, 2, 22, 2
91917, 22, 19, 2
91918, 0, 0, 2
91919, 0, 0, 2
91920, 0, 0, 2
91921, 0, 0, 2
91922, 0, 0, 2
91923, 0, 0, 2
91924, 0, 0, 2
92001, 0, 0, 2
92002, 0, 0, 2
92003, 0, 0, 2
92004, 0, 0, 2
92005, 0, 0, 2
92006, 24, 22, 2
92007, 60, 79, 2
92008, 103, 148, 2
92009, 103, 203, 2
92010, 196, 258, 2
92011, 55, 237, 2
92012, 36, 217, 2
92013, 26, 174, 2
92014, 14, 122, 2
92015, 7, 57, 2
92016, 0, 22, 2
92017, 0, 2, 2
92018, 0, 0, 2
92019, 0, 0, 2
92020, 0, 0, 2
92021, 0, 0, 2
92022, 0, 0, 2
92023, 0, 0, 2
92024, 0, 0, 2
92101, 0, 0, 2
92102, 0, 0, 2
92103, 0, 0, 2
92104, 0, 0, 2
92105, 0, 0, 2
92106, 0, 7, 2
92107, 2, 29, 2
92108, 5, 53, 2
92109, 29, 146, 2
92110, 81, 237, 2
92111, 38, 220, 2
92112, 55, 237, 2
92113, 29, 182, 2
92114, 10, 110, 2
92115, 7, 65, 2
92116, 7, 38, 2
92117, 5, 10, 2
92118, 0, 0, 2
92119, 0, 0, 2
92120, 0, 0, 2
92121, 0, 0, 2
92122, 0, 0, 2
92123, 0, 0, 2
92124, 0, 0, 2
92201, 0, 0, 2
92202, 0, 0, 2
92203, 0, 0, 2
92204, 0, 0, 2
92205, 0, 0, 2
92206, 10, 14, 2
92207, 7, 33, 2
92208, 65, 134, 2
92209, 76, 194, 2
92210, 36, 189, 2
92211, 22, 189, 2
92212, 57, 239, 2
92213, 275, 244, 2
92214, 72, 186, 2
92215, 65, 131, 2
92216, 162, 86, 2
92217, 53, 22, 2
92218, 0, 0, 2
92219, 0, 0, 2
92220, 0, 0, 2
92221, 0, 0, 2
92222, 0, 0, 2
92223, 0, 0, 2
92224, 0, 0, 2
92301, 0, 0, 2
92302, 0, 0, 2
92303, 0, 0, 2
92304, 0, 0, 2
92305, 0, 0, 2
92306, 62, 24, 2
92307, 79, 81, 2
92308, 100, 146, 2
92309, 41, 167, 2
92310, 311, 237, 2
92311, 679, 122, 2
92312, 289, 263, 2
92313, 528, 167, 2
92314, 743, 69, 2
92315, 729, 53, 2
92316, 473, 62, 2
92317, 248, 24, 2
92318, 0, 0, 2
92319, 0, 0, 2
92320, 0, 0, 2
92321, 0, 0, 2
92322, 0, 0, 2
92323, 0, 0, 2
92324, 0, 0, 2
92401, 0, 0, 2
92402, 0, 0, 2
92403, 0, 0, 2
92404, 0, 0, 2
92405, 0, 0, 2
92406, 79, 26, 2
92407, 186, 88, 2
92408, 394, 127, 2
92409, 518, 141, 2
92410, 614, 134, 2
92411, 628, 141, 2
92412, 626, 141, 2
92413, 485, 182, 2
92414, 578, 119, 2
92415, 585, 84, 2
92416, 134, 81, 2
92417, 103, 22, 2
92418, 0, 0, 2
92419, 0, 0, 2
92420, 0, 0, 2
92421, 0, 0, 2
92422, 0, 0, 2
92423, 0, 0, 2
92424, 0, 0, 2
92501, 0, 0, 2
92502, 0, 0, 2
92503, 0, 0, 2
92504, 0, 0, 2
92505, 0, 0, 2
92506, 69, 24, 2
92507, 275, 84, 2
92508, 456, 115, 2
92509, 583, 122, 2
92510, 600, 141, 2
92511, 538, 179, 2
92512, 497, 194, 2
92513, 471, 184, 2
92514, 394, 170, 2
92515, 389, 122, 2
92516, 182, 81, 2
92517, 174, 22, 2
92518, 0, 0, 2
92519, 0, 0, 2
92520, 0, 0, 2
92521, 0, 0, 2
92522, 0, 0, 2
92523, 0, 0, 2
92524, 0, 0, 2
92601, 0, 0, 2
92602, 0, 0, 2
92603, 0, 0, 2
92604, 0, 0, 2
92605, 0, 0, 2
92606, 50, 22, 2
92607, 98, 81, 2
92608, 141, 148, 2
92609, 323, 189, 2
92610, 523, 167, 2
92611, 561, 170, 2
92612, 507, 189, 2
92613, 495, 177, 2
92614, 351, 179, 2
92615, 423, 115, 2
92616, 108, 76, 2
92617, 57, 17, 2
92618, 0, 0, 2
92619, 0, 0, 2
92620, 0, 0, 2
92621, 0, 0, 2
92622, 0, 0, 2
92623, 0, 0, 2
92624, 0, 0, 2
92701, 0, 0, 2
92702, 0, 0, 2
92703, 0, 0, 2
92704, 0, 0, 2
92705, 0, 0, 2
92706, 0, 2, 2
92707, 0, 22, 2
92708, 7, 55, 2
92709, 7, 84, 2
92710, 12, 124, 2
92711, 17, 170, 2
92712, 29, 194, 2
92713, 12, 143, 2
92714, 5, 50, 2
92715, 0, 33, 2
92716, 0, 17, 2
92717, 0, 2, 2
92718, 0, 0, 2
92719, 0, 0, 2
92720, 0, 0, 2
92721, 0, 0, 2
92722, 0, 0, 2
92723, 0, 0, 2
92724, 0, 0, 2
92801, 0, 0, 2
92802, 0, 0, 2
92803, 0, 0, 2
92804, 0, 0, 2
92805, 0, 0, 2
92806, 60, 22, 2
92807, 174, 84, 2
92808, 110, 141, 2
92809, 105, 194, 2
92810, 36, 179, 2
92811, 110, 258, 2
92812, 57, 225, 2
92813, 136, 237, 2
92814, 31, 141, 2
92815, 91, 129, 2
92816, 41, 60, 2
92817, 88, 17, 2
92818, 0, 0, 2
92819, 0, 0, 2
92820, 0, 0, 2
92821, 0, 0, 2
92822, 0, 0, 2
92823, 0, 0, 2
92824, 0, 0, 2
92901, 0, 0, 2
92902, 0, 0, 2
92903, 0, 0, 2
92904, 0, 0, 2
92905, 0, 0, 2
92906, 251, 24, 2
92907, 268, 81, 2
92908, 447, 112, 2
92909, 375, 174, 2
92910, 499, 174, 2
92911, 652, 127, 2
92912, 638, 134, 2
92913, 643, 119, 2
92914, 628, 98, 2
92915, 518, 91, 2
92916, 392, 62, 2
92917, 229, 14, 2
92918, 0, 0, 2
92919, 0, 0, 2
92920, 0, 0, 2
92921, 0, 0, 2
92922, 0, 0, 2
92923, 0, 0, 2
92924, 0, 0, 2
93001, 0, 0, 2
93002, 0, 0, 2
93003, 0, 0, 2
93004, 0, 0, 2
93005, 0, 0, 2
93006, 110, 22, 2
93007, 234, 81, 2
93008, 377, 124, 2
93009, 301, 189, 2
93010, 280, 232, 2
93011, 167, 263, 2
93012, 220, 260, 2
93013, 275, 227, 2
93014, 162, 191, 2
93015, 103, 129, 2
93016, 69, 65, 2
93017, 48, 12, 2
93018, 0, 0, 2
93019, 0, 0, 2
93020, 0, 0, 2
93021, 0, 0, 2
93022, 0, 0, 2
93023, 0, 0, 2
93024, 0, 0, 2
100101, 0, 0, 2
100102, 0, 0, 2
100103, 0, 0, 2
100104, 0, 0, 2
100105, 0, 0, 2
100106, 177, 22, 2
100107, 334, 74, 2
100108, 440, 112, 2
100109, 397, 167, 2
100110, 437, 191, 2
100111, 557, 165, 2
100112, 554, 165, 2
100113, 540, 153, 2
100114, 456, 146, 2
100115, 382, 115, 2
100116, 280, 67, 2
100117, 213, 12, 2
100118, 0, 0, 2
100119, 0, 0, 2
100120, 0, 0, 2
100121, 0, 0, 2
100122, 0, 0, 2
100123, 0, 0, 2
100124, 0, 0, 2
100201, 0, 0, 2
100202, 0, 0, 2
100203, 0, 0, 2
100204, 0, 0, 2
100205, 0, 0, 2
100206, 29, 14, 2
100207, 184, 79, 2
100208, 237, 139, 2
100209, 60, 170, 2
100210, 234, 234, 2
100211, 442, 205, 2
100212, 559, 162, 2
100213, 573, 141, 2
100214, 509, 131, 2
100215, 425, 105, 2
100216, 313, 65, 2
100217, 122, 12, 2
100218, 0, 0, 2
100219, 0, 0, 2
100220, 0, 0, 2
100221, 0, 0, 2
100222, 0, 0, 2
100223, 0, 0, 2
100224, 0, 0, 2
100301, 0, 0, 2
100302, 0, 0, 2
100303, 0, 0, 2
100304, 0, 0, 2
100305, 0, 0, 2
100306, 31, 14, 2
100307, 48, 65, 2
100308, 43, 112, 2
100309, 108, 186, 2
100310, 585, 139, 2
100311, 523, 174, 2
100312, 495, 184, 2
100313, 428, 186, 2
100314, 318, 172, 2
100315, 330, 117, 2
100316, 119, 65, 2
100317, 38, 10, 2
100318, 0, 0, 2
100319, 0, 0, 2
100320, 0, 0, 2
100321, 0, 0, 2
100322, 0, 0, 2
100323, 0, 0, 2
100324, 0, 0, 2
100401, 0, 0, 2
100402, 0, 0, 2
100403, 0, 0, 2
100404, 0, 0, 2
100405, 0, 0, 2
100406, 2, 5, 2
100407, 0, 17, 2
100408, 0, 29, 2
100409, 0, 45, 2
100410, 0, 53, 2
100411, 0, 45, 2
100412, 0, 43, 2
100413, 0, 43, 2
100414, 5, 38, 2
100415, 2, 33, 2
100416, 2, 24, 2
100417, 5, 5, 2
100418, 0, 0, 2
100419, 0, 0, 2
100420, 0, 0, 2
100421, 0, 0, 2
100422, 0, 0, 2
100423, 0, 0, 2
100424, 0, 0, 2
100501, 0, 0, 2
100502, 0, 0, 2
100503, 0, 0, 2
100504, 0, 0, 2
100505, 0, 0, 2
100506, 10, 10, 2
100507, 31, 55, 2
100508, 55, 115, 2
100509, 299, 182, 2
100510, 593, 134, 2
100511, 581, 151, 2
100512, 203, 251, 2
100513, 361, 201, 2
100514, 392, 155, 2
100515, 306, 117, 2
100516, 53, 53, 2
100517, 19, 10, 2
100518, 0, 0, 2
100519, 0, 0, 2
100520, 0, 0, 2
100521, 0, 0, 2
100522, 0, 0, 2
100523, 0, 0, 2
100524, 0, 0, 2
100601, 0, 0, 2
100602, 0, 0, 2
100603, 0, 0, 2
100604, 0, 0, 2
100605, 0, 0, 2
100606, 194, 17, 2
100607, 339, 67, 2
100608, 475, 100, 2
100609, 550, 122, 2
100610, 619, 124, 2
100611, 652, 122, 2
100612, 636, 127, 2
100613, 652, 108, 2
100614, 389, 153, 2
100615, 246, 119, 2
100616, 45, 50, 2
100617, 19, 10, 2
100618, 0, 0, 2
100619, 0, 0, 2
100620, 0, 0, 2
100621, 0, 0, 2
100622, 0, 0, 2
100623, 0, 0, 2
100624, 0, 0, 2
100701, 0, 0, 2
100702, 0, 0, 2
100703, 0, 0, 2
100704, 0, 0, 2
100705, 0, 0, 2
100706, 179, 14, 2
100707, 313, 69, 2
100708, 435, 108, 2
100709, 514, 129, 2
100710, 569, 141, 2
100711, 650, 122, 2
100712, 530, 165, 2
100713, 229, 220, 2
100714, 100, 170, 2
100715, 162, 119, 2
100716, 213, 60, 2
100717, 57, 12, 2
100718, 0, 0, 2
100719, 0, 0, 2
100720, 0, 0, 2
100721, 0, 0, 2
100722, 0, 0, 2
100723, 0, 0, 2
100724, 0, 0, 2
100801, 0, 0, 2
100802, 0, 0, 2
100803, 0, 0, 2
100804, 0, 0, 2
100805, 0, 0, 2
100806, 62, 12, 2
100807, 134, 72, 2
100808, 478, 98, 2
100809, 377, 162, 2
100810, 404, 191, 2
100811, 139, 244, 2
100812, 26, 179, 2
100813, 43, 172, 2
100814, 14, 96, 2
100815, 7, 53, 2
100816, 12, 31, 2
100817, 5, 5, 2
100818, 0, 0, 2
100819, 0, 0, 2
100820, 0, 0, 2
100821, 0, 0, 2
100822, 0, 0, 2
100823, 0, 0, 2
100824, 0, 0, 2
100901, 0, 0, 2
100902, 0, 0, 2
100903, 0, 0, 2
100904, 0, 0, 2
100905, 0, 0, 2
100906, 0, 2, 2
100907, 0, 12, 2
100908, 0, 29, 2
100909, 5, 41, 2
100910, 0, 45, 2
100911, 0, 31, 2
100912, 29, 0, 2
100913, 10, 65, 2
100914, 17, 105, 2
100915, 31, 84, 2
100916, 31, 41, 2
100917, 5, 5, 2
100918, 0, 0, 2
100919, 0, 0, 2
100920, 0, 0, 2
100921, 0, 0, 2
100922, 0, 0, 2
100923, 0, 0, 2
100924, 0, 0, 2
101001, 0, 0, 2
101002, 0, 0, 2
101003, 0, 0, 2
101004, 0, 0, 2
101005, 0, 0, 2
101006, 7, 7, 2
101007, 36, 50, 2
101008, 155, 129, 2
101009, 268, 179, 2
101010, 110, 215, 2
101011, 10, 143, 2
101012, 79, 217, 2
101013, 808, 55, 2
101014, 616, 91, 2
101015, 148, 115, 2
101016, 55, 45, 2
101017, 5, 5, 2
101018, 0, 0, 2
101019, 0, 0, 2
101020, 0, 0, 2
101021, 0, 0, 2
101022, 0, 0, 2
101023, 0, 0, 2
101024, 0, 0, 2
101101, 0, 0, 2
101102, 0, 0, 2
101103, 0, 0, 2
101104, 0, 0, 2
101105, 0, 0, 2
101106, 36, 10, 2
101107, 98, 65, 2
101108, 155, 129, 2
101109, 186, 182, 2
101110, 284, 213, 2
101111, 291, 232, 2
101112, 299, 227, 2
101113, 545, 139, 2
101114, 547, 108, 2
101115, 452, 86, 2
101116, 98, 50, 2
101117, 24, 7, 2
101118, 0, 0, 2
101119, 0, 0, 2
101120, 0, 0, 2
101121, 0, 0, 2
101122, 0, 0, 2
101123, 0, 0, 2
101124, 0, 0, 2
101201, 0, 0, 2
101202, 0, 0, 2
101203, 0, 0, 2
101204, 0, 0, 2
101205, 0, 0, 2
101206, 12, 7, 2
101207, 10, 36, 2
101208, 5, 60, 2
101209, 10, 69, 2
101210, 10, 67, 2
101211, 5, 74, 2
101212, 2, 93, 2
101213, 12, 91, 2
101214, 5, 65, 2
101215, 0, 31, 2
101216, 0, 7, 2
101217, 0, 0, 2
101218, 0, 0, 2
101219, 0, 0, 2
101220, 0, 0, 2
101221, 0, 0, 2
101222, 0, 0, 2
101223, 0, 0, 2
101224, 0, 0, 2
101301, 0, 0, 2
101302, 0, 0, 2
101303, 0, 0, 2
101304, 0, 0, 2
101305, 0, 0, 2
101306, 5, 5, 2
101307, 14, 38, 2
101308, 76, 112, 2
101309, 318, 167, 2
101310, 308, 205, 2
101311, 380, 208, 2
101312, 158, 234, 2
101313, 29, 153, 2
101314, 36, 127, 2
101315, 134, 108, 2
101316, 158, 50, 2
101317, 12, 7, 2
101318, 0, 0, 2
101319, 0, 0, 2
101320, 0, 0, 2
101321, 0, 0, 2
101322, 0, 0, 2
101323, 0, 0, 2
101324, 0, 0, 2
101401, 0, 0, 2
101402, 0, 0, 2
101403, 0, 0, 2
101404, 0, 0, 2
101405, 0, 0, 2
101406, 36, 10, 2
101407, 318, 62, 2
101408, 428, 100, 2
101409, 480, 131, 2
101410, 509, 153, 2
101411, 509, 165, 2
101412, 289, 222, 2
101413, 86, 191, 2
101414, 81, 148, 2
101415, 72, 96, 2
101416, 112, 48, 2
101417, 12, 7, 2
101418, 0, 0, 2
101419, 0, 0, 2
101420, 0, 0, 2
101421, 0, 0, 2
101422, 0, 0, 2
101423, 0, 0, 2
101424, 0, 0, 2
101501, 0, 0, 2
101502, 0, 0, 2
101503, 0, 0, 2
101504, 0, 0, 2
101505, 0, 0, 2
101506, 0, 2, 2
101507, 2, 22, 2
101508, 5, 41, 2
101509, 5, 65, 2
101510, 5, 96, 2
101511, 10, 110, 2
101512, 0, 105, 2
101513, 2, 76, 2
101514, 5, 57, 2
101515, 10, 50, 2
101516, 19, 29, 2
101517, 0, 2, 2
101518, 0, 0, 2
101519, 0, 0, 2
101520, 0, 0, 2
101521, 0, 0, 2
101522, 0, 0, 2
101523, 0, 0, 2
101524, 0, 0, 2
101601, 0, 0, 2
101602, 0, 0, 2
101603, 0, 0, 2
101604, 0, 0, 2
101605, 0, 0, 2
101606, 55, 12, 2
101607, 225, 62, 2
101608, 399, 103, 2
101609, 461, 134, 2
101610, 330, 196, 2
101611, 504, 165, 2
101612, 507, 162, 2
101613, 456, 158, 2
101614, 514, 110, 2
101615, 449, 81, 2
101616, 246, 45, 2
